#Nº Operación,Fase,Data,Importe,Saldo,Exercicio,Orgánica,Programa,Económica,Terceiro,Nome Ter.,Texto Libre,C.Xestor,Forma de Pago
220140022350,R,2014-12-11,217.8,217.8,2014,070,24100,22699,33272045S,DEVESA ORO JOSE,REPARATO E COLOCACIÓN CARTEIS INFORMATIVOS ( AXENCIA LOCAL DE COLOCACIÓN ),21-Emprego,03 - Transferencia Bancaria
220140022351,R,2014-12-11,2178,2178,2014,070,24100,22699,B36929909,GALICIA GESTION AUDIOVISUAL SLU,"PUBLICIDADE SANTIAGO TV  CON DATA 14.11.2014 """" PLANETA EMPREGO OUTUBRO 2014 """"",21-Emprego,03 - Transferencia Bancaria
220140022352,R,2014-12-11,57.37,57.37,2014,070,24100,22102,A15009822,GASOLINAS LUBRIFICANTES Y REPUESTOS SA,COMPRA DE COMBUSTIBLE POLO DEPARTAMETO DE EMPREGO  VEHÍCULO 3767-HRG,21-Emprego,03 - Transferencia Bancaria
220140022353,R,2014-12-11,105,105,2014,070,24100,22102,A15009822,GASOLINAS LUBRIFICANTES Y REPUESTOS SA,"SUMINISTRO DE DIESEL  CON DATA 21.04.2014 ( 75,65 LITROS )",21-Emprego,03 - Transferencia Bancaria
220140022354,R,2014-12-11,448.91,448.91,2014,070,24100,22699,B15067861,GRAFICAS GARABAL SL,"MATERIAL DIDÁCTICO ( PAPELERÍA ) PROXECTO EMPREGO SANTIAGO III ( BOLIGRAFOS, LÁPIZ, GOMAS, LIBRETAS, CARPETAS )",21-Emprego,03 - Transferencia Bancaria
220140022355,R,2014-12-11,829.21,829.21,2014,070,24100,22606,B36120392,INDUSTRIAS DEL ALUMINIO FERNANDEZ SL,"CARPINTERÍA ALUMINIO PARA PORTA DE ENTRADA """" ESCOLA DE FEÁNS """"  OBRADOIRO EMPREGO-ECOTUR SANTIAGO",21-Emprego,03 - Transferencia Bancaria
220140022356,R,2014-12-11,471.9,471.9,2014,070,24100,22606,B70290432,LA TECLA SANTIAGO SL,"ALUGUER FOTOCOPIADORA  MODELO SHARP AR-M236 PERIODO: AGOSTO- NOVEMBRO 2014 """" CURSO OPERAC. FONTANERÍA /CALEFACCIÓN",21-Emprego,03 - Transferencia Bancaria
220140022357,R,2014-12-11,229.9,229.9,2014,070,24100,22606,B70290432,LA TECLA SANTIAGO SL,KIT TONER NEGRO SHARP 25K ( CENTRO FORMACIÓN ARINS ),21-Emprego,03 - Transferencia Bancaria
220140022358,R,2014-12-11,976.97,976.97,2014,070,24100,22606,34233095X,MARTINEZ CASAR JOSE L.,MATERIAL PARA REALIZACIÓN  CURSO OPERACIÓNS FONTANERÍA E CALEFACCIÓN -CLIMATIZACIÓN DOMÉSTICA,21-Emprego,03 - Transferencia Bancaria
220140022359,R,2014-12-11,455.46,455.46,2014,070,24100,22699,B15607641,NINO CENTRO DE IMPRESION DIGITAL SL,"FOTOCOPIAS """" PROGRAMA INTEGRADO DE EMPREGO - SANTIAGO EMPREGO III """"",21-Emprego,03 - Transferencia Bancaria
220140022360,R,2014-12-11,14000,14000,2014,070,43300,22706,B70184882,PROMOVE CONSULTORIA E FORMACION SLNE,"CAMPAÑA DIFUSIÓN """" ACTIVIDADES DE APOIO Á ACTIVIDADE EMPRESARIAL, PROGRAMA URBANA SANTIAGO NORTE """"",27-Urbana Norte,03 - Transferencia Bancaria
220140022361,R,2014-12-11,900,900,2014,070,43300,22699,B70107842,RECURSOS GALICIA SL,"IMPARTICIÓN  CURSO """" MANIPULADOR DE ALIMENTOS """"  DATAS : 28.10.2014  E 04.11.2014  ( 3 HORAS CADA UN )",34-Promición Económica,03 - Transferencia Bancaria
220140022362,R,2014-12-11,847,847,2014,080,33403,22699,B15708993,10D10 SOLUCIONS ACERTADAS SLL,ACTUACIÓN DE MARIAN LEDESMA E OS T BROS NA REDE CULTURAL DA DEPUTACIÓN DA CORUÑA,26-Centro Socio Culturais.Asociacións Veciñ,03 - Transferencia Bancaria
220140022363,R,2014-12-11,442.09,442.09,2014,080,33403,20200,B70127006,ADMINISTRACIONES CANCELA SL,ALUGUEIRO MES DE NOVEMBRO DE 2014 LOCAL SITO NA RÚA DA TORREIRA Nº18-BAIXO PARA USO SOCIOCULTURAL DO BARRIO DO ROMAÑO.,26-Centro Socio Culturais.Asociacións Veciñ,03 - Transferencia Bancaria
220140022364,R,2014-12-11,36,36,2014,050,17100,21000,B15039050,AGRICOLA COMPOSTELA SL,TRES S/ PICON 40 KG,13-Parques e xardíns,03 - Transferencia Bancaria
220140022365,R,2014-12-11,418.47,418.47,2014,060,13500,21400,34917198R,ALONSO PAYO MANUEL,DIVERSAS REPARACIÓNS DE MATERIAL  DO PARQUE DE BOMBEIROS,05-Servizo Extinción de Incendios,03 - Transferencia Bancaria
220140022365,R,2014-12-11,2647.07,2647.07,2014,060,13500,21400,34917198R,ALONSO PAYO MANUEL,DIVERSAS REPARACIÓNS DE MATERIAL  DO PARQUE DE BOMBEIROS,05-Servizo Extinción de Incendios,03 - Transferencia Bancaria
220140022366,R,2014-12-11,300,300,2014,080,33403,22699,B70183082,ALVARELLOS EDITORA SL,CONFERENCIA HENRIQUE ALVARELLOS  NA SEMNA CULTURAL CSC A ROCHA. AS  FOTOS MÁIS ANTIGAS DE GALICIA: 1858,26-Centro Socio Culturais.Asociacións Veciñ,03 - Transferencia Bancaria
220140022367,R,2014-12-11,80.01,80.01,2014,010,91200,23000,32642936W,ANTON VILASANCHEZ MARIA ANGELES,"AXUDAS CUSTO MANUTENCIÓN E GTOS.TAXIS VIAXE A MADRID 10-11/11/2014, ASIST. CONCERTO FILARMONÍA E XUNTANZA MINIST.FACENDA",38-Protocolo,03 - Transferencia Bancaria
220140022367,R,2014-12-11,21.85,21.85,2014,010,91200,23100,32642936W,ANTON VILASANCHEZ MARIA ANGELES,"AXUDAS CUSTO MANUTENCIÓN E GTOS.TAXIS VIAXE A MADRID 10-11/11/2014, ASIST. CONCERTO FILARMONÍA E XUNTANZA MINIST.FACENDA",38-Protocolo,03 - Transferencia Bancaria
220140022368,R,2014-12-11,295.2,295.2,2014,020,23203,48001,G15310667,APA A FERRADURA DE COMPOSTELA CP PIO XII,"BOLSAS DE COMEDOR ESCOLAR PARA ALUMNOS/AS DO CEIP PIO XII, MES DE NOVEMBRO DE 2014.","20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140022369,R,2014-12-11,720,720,2014,020,23203,48001,G15790991,APA CP LAMAS DE ABADE,"BOLSAS DE COMEDOR ESCOLAR PARA ALUMNOS/AS DO CEIP LAMAS DE ABADE, MES DE NOVEMBRO DE 2014.","20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140022370,R,2014-12-11,22572.33,22572.33,2014,060,13300,22701,A78015880,API MOVILIDAD SA,"CERTIF. Nº 3 (3º PRÓRROGA MES OUTUBRO  ) . SERV. MANTEMENTO, CONSERVACIÓN E REPOSICIÓN SINALIZACIÓN HORIZONTAL/VERTICAL",03-Ordenación do Tráfico,03 - Transferencia Bancaria
220140022371,R,2014-12-11,187.39,187.39,2014,020,32100,21300,A36650992,ASCENSORES ENOR SA,MES DE OUTUBRO 2014.- SERVIZO CONSERVACIÓN ASCENSOR NO CEIP RAMÓN CABANILLAS,22-Educación,03 - Transferencia Bancaria
220140022372,R,2014-12-11,750,750,2014,080,33800,22699,G70367032,ASOCIACION CULTURAL CHARANGA COMPOSTELA,"ACTUACIÓN DA CHARANGA CON DATA 24 XULLO 2014 """" FESTAS DO APÓSTOLO 2014 """"",29-Festas e Festexos,03 - Transferencia Bancaria
220140022373,R,2014-12-11,2000,2000,2014,020,23101,22699,G36597714,ASOCIACION CULTURAL E DEPORTIVA VELLA ESCOLA,"III CAMPIONATO BREAKDANCE """" SANTIAGO STREET BATTLES """"",17-Umad,03 - Transferencia Bancaria
220140022374,R,2014-12-11,2000,2000,2014,020,23000,22699,G15058647,ASOCIACIÓN DE LUCHA CONTRA ENFERMEDADES DEL RIÑON,BULE.- PROGRAMA DE EXERCICIO FÍSICO E PSICOSOCIAL PARA PERSOAS CON ENFERMIDADE CRÓNICA E FAMILIARES,"20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140022375,R,2014-12-11,818.4,818.4,2014,020,23203,48001,G15059413,ASOCIACION DE NAIS E PAIS DE ALUMNOS LOPEZ FERREIRO DO CEIP LOPEZ FERREIRO,"BOLSAS DE COMEDOR ESCOLAR PARA ALUMNOS/AS DO CEIP LÓPEZ FERREIRO, MES DE NOVEMBRO DE 2014.","20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140022376,R,2014-12-11,2350,2350,2014,022,34100,22609,G15663610,ASOCIACION DE XOGADORES DA CHAVE DE SANTIAGO,ORGANIZACIÓN TORNEOS DE CHAVE / FESTAS ASCENSIÓN 2014 E APÓSTOLO 2014 NO MES DE MAIO E XULLO RESPECTIVAMENTE.,30-Deportes,03 - Transferencia Bancaria
220140022377,R,2014-12-11,500,500,2014,021,23202,22699,B27704832,AWA PRODUCCIONES FOTOGRAFICAS SL,"TALLER DE INICIACIÓN AO """"PHOTOSHOP """"  DE """" A CASA VELLA DA FOTOGRAFÍA"""" IMPARTIDO POR CARLOS PUGA DE 15 HORAS DE DURACIÓN",19-Mocidade,03 - Transferencia Bancaria
220140022378,R,2014-12-11,7260,7260,2014,030,93100,22799,B70210307,BALSA PUBLICIDAD SL,TRABALLOS A REALIZAR NA PÁXINA WEB DO CONCELLO MOTIVADOS  POLA ADAPTACIÓN Á LEI DE TRANSPARENCIA. CONTA XERAL 2013,"01-Debeda Pública, Oficina Orzamentaria",03 - Transferencia Bancaria
220140022379,R,2014-12-11,206.74,206.74,2014,031,92000,23020,Anonimizado,Anonimizado,"AXUDAS CUSTO ALOXAMENTO, MANUTENCIÓN E DESPRAZAMENTOS, COMISIÓN SERVIZO MADRID 22-24/01/14, ASIST. MÓDULO FORMATIVO INAP",37-Órganos de Goberno e Admón Xeral,03 - Transferencia Bancaria
220140022379,R,2014-12-11,94.7,94.7,2014,031,92000,23120,Anonimizado,Anonimizado,"AXUDAS CUSTO ALOXAMENTO, MANUTENCIÓN E DESPRAZAMENTOS, COMISIÓN SERVIZO MADRID 22-24/01/14, ASIST. MÓDULO FORMATIVO INAP",37-Órganos de Goberno e Admón Xeral,03 - Transferencia Bancaria
220140022380,R,2014-12-11,310.11,310.11,2014,031,92000,23020,Anonimizado,Anonimizado,"AXUDAS CUSTO ALOXAMENTO, MANUTENCIÓN E DESPRAZAMENTOS, COMISIÓN SERVIZO MADRID 23-26/02/14, ASIST. MÓDULO FORMATIVO INAP",37-Órganos de Goberno e Admón Xeral,03 - Transferencia Bancaria
220140022380,R,2014-12-11,93.7,93.7,2014,031,92000,23120,Anonimizado,Anonimizado,"AXUDAS CUSTO ALOXAMENTO, MANUTENCIÓN E DESPRAZAMENTOS, COMISIÓN SERVIZO MADRID 23-26/02/14, ASIST. MÓDULO FORMATIVO INAP",37-Órganos de Goberno e Admón Xeral,03 - Transferencia Bancaria
220140022381,R,2014-12-11,946.24,946.24,2014,030,93100,20201,33187337Q,BREA CALVIÑO BALDOMERO,"ALUGUEIRO MES DE NOVEMBRO DE 2014 LOCAL SITO NA RÚA DO PTE. SALVADOR ALLENDE Nº6-BAIXO, AMPLIACIÓN OFIC. RECADACIÓN MPAL",45-Tesourería,03 - Transferencia Bancaria
220140022382,R,2014-12-11,800.39,800.39,2014,030,93100,20201,33191439R,CANEDO ALCALDE TERESA,"ALUGUEIRO MES DE NOVEMBRO DE 2014 LOCAL Nº8 SITO NA RÚA DO PTE.SALVADOR ALLENDE Nº7-BAIXO,OFIC. ATENCIÓN AO CONTRIBUÍNTE",45-Tesourería,03 - Transferencia Bancaria
220140022383,R,2014-12-11,710.04,710.04,2014,030,93100,20201,32249713X,CANEDO CANEDO MARIA,"ALUGUEIRO MES DE NOVEMBRO DE 2014 LOCAL Nº7 SITO NA RÚA DO PTE.SALVADOR ALLENDE Nº7-BAIXO,OFIC. ATENCIÓN AO CONTRIBUÍNTE",45-Tesourería,03 - Transferencia Bancaria
220140022384,R,2014-12-11,300,300,2014,021,23202,22699,44805130A,CASTRO SUAREZ MONICA,TALLER DE ELABORACIÓN DE BISUTERÍA CON SWAROVSKI ( MONITOR E MATERIAL ) 4 HORAS,19-Mocidade,03 - Transferencia Bancaria
220140022385,R,2014-12-11,163401.95,163401.95,2014,050,17100,22799,A82741067,CESPA COMPAÑIA ESPAÑOLA DE SERVICIOS PUBLICOS AUXILIARES SA,PERIODO: 13.05.2014 - 31.05.2014 .- SERV. CONSERVACIÓN E MELLORA ESPAZOS VERDES E ARBOLADO URBANO CONCELLO,13-Parques e xardíns,03 - Transferencia Bancaria
220140022386,R,2014-12-11,272336.59,272336.59,2014,050,17100,22799,A82741067,CESPA COMPAÑIA ESPAÑOLA DE SERVICIOS PUBLICOS AUXILIARES SA,MES DE XUÑO 2014  .- SERV. CONSERVACIÓN E MELLORA ESPAZOS VERDES E ARBOLADO URBANO CONCELLO,13-Parques e xardíns,03 - Transferencia Bancaria
220140022387,R,2014-12-11,272336.59,272336.59,2014,050,17100,22799,A82741067,CESPA COMPAÑIA ESPAÑOLA DE SERVICIOS PUBLICOS AUXILIARES SA,MES DE XULLO 2014  .- SERV. CONSERVACIÓN E MELLORA ESPAZOS VERDES E ARBOLADO URBANO CONCELLO,13-Parques e xardíns,03 - Transferencia Bancaria
220140022388,R,2014-12-11,272336.59,272336.59,2014,050,17100,22799,A82741067,CESPA COMPAÑIA ESPAÑOLA DE SERVICIOS PUBLICOS AUXILIARES SA,MES DE AGOSTO 2014  .- SERV. CONSERVACIÓN E MELLORA ESPAZOS VERDES E ARBOLADO URBANO CONCELLO,13-Parques e xardíns,03 - Transferencia Bancaria
220140022389,R,2014-12-11,272336.59,272336.59,2014,050,17100,22799,A82741067,CESPA COMPAÑIA ESPAÑOLA DE SERVICIOS PUBLICOS AUXILIARES SA,MES DE SETEMBRO 2014  .- SERV. CONSERVACIÓN E MELLORA ESPAZOS VERDES E ARBOLADO URBANO CONCELLO,13-Parques e xardíns,03 - Transferencia Bancaria
220140022390,R,2014-12-11,272336.59,272336.59,2014,050,17100,22799,A82741067,CESPA COMPAÑIA ESPAÑOLA DE SERVICIOS PUBLICOS AUXILIARES SA,"MES OUTUBRO 2014.-  SERV. MANTEMENTO, CONSERVACIÓN E MELLORA ESPAZOS VERDES E ARBOLADO URBANO",13-Parques e xardíns,03 - Transferencia Bancaria
220140022391,R,2014-12-11,35424.48,35424.48,2014,020,32101,22799,A80364243,CLECE SA,MES FEBREIRO 2014.- XESTIÓN DAS GARDERÍAS DE CONXO E FONTIÑAS,22-Educación,03 - Transferencia Bancaria
220140022392,R,2014-12-11,35424.48,35424.48,2014,020,32101,22799,A80364243,CLECE SA,MES MARZO 2014.- XESTIÓN GARDERÍAS DE CONXO E FONTIÑAS,22-Educación,03 - Transferencia Bancaria
220140022393,R,2014-12-11,35424.48,35424.48,2014,020,32101,22799,A80364243,CLECE SA,MES ABRIL 2014.- XESTIÓN DAS GARDERIAS DE CONXO E FONTIÑAS,22-Educación,03 - Transferencia Bancaria
220140022394,R,2014-12-11,35424.48,35424.48,2014,020,32101,22799,A80364243,CLECE SA,MES DE MAIO 2014.- XESTIÓN DAS GARDERÍAS DE CONXO E FONTIÑAS,22-Educación,03 - Transferencia Bancaria
220140022395,R,2014-12-11,35424.48,35424.48,2014,020,32101,22799,A80364243,CLECE SA,FACTURA EMITIDA POLA XESTIÓN DAS GARDERIAS DE CONXO E FONTIÑAS DURANTE O MES DE XUÑO DE 2014.,22-Educación,03 - Transferencia Bancaria
220140022396,R,2014-12-11,35424.48,35424.48,2014,020,32101,22799,A80364243,CLECE SA,MES DE XULLO 2014 .- XESTIÓN DAS GARDERÍAS DE CONXO E FONTIÑAS,22-Educación,03 - Transferencia Bancaria
220140022397,R,2014-12-11,35424.48,35424.48,2014,020,32101,22799,A80364243,CLECE SA,MES DE AGOSTO 2014 .- XESTIÓN  DAS GARDERÍAS DE CONXO E FONTIÑAS,22-Educación,03 - Transferencia Bancaria
220140022398,R,2014-12-11,35424.48,35424.48,2014,020,32101,22799,A80364243,CLECE SA,MES DE XANEIRO 2014 .- XESTIÓN  DAS GARDERÍAS DE  CONXO E FONTIÑAS,22-Educación,03 - Transferencia Bancaria
220140022399,R,2014-12-11,35424.48,35424.48,2014,020,32101,22799,A80364243,CLECE SA,MES SETEMBRO 2014.- XESTIÓN DAS GARDERÍAS DE CONXO E FONTIÑAS,22-Educación,03 - Transferencia Bancaria
220140022400,R,2014-12-11,35424.48,35424.48,2014,020,32101,22799,A80364243,CLECE SA,MES DE OUTUBRO 2014 .- XESTIÓN DAS GARDERÍAS DE CONXO E FONTIÑAS,22-Educación,03 - Transferencia Bancaria
220140022401,R,2014-12-11,240,240,2014,020,23203,48001,R1500073J,COLEGIO DE LA COMPAÑIA DE MARIA,"BOLSAS DE COMEDOR ESCOLAR PARA ALUMNOS/AS DO CPR COMPAÑÍA DE MARÍA, MES DE NOVEMBRO DE 2014.","20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140022402,R,2014-12-11,156,156,2014,020,23203,48001,Q6555189G,COLEGIO LA MILAGROSA DE SANTIAGO CGA,"BOLSAS DE COMEDOR ESCOLAR PARA ALUMNOS/AS DO CPR A MILAGROSA, MES DE NOVEMBRO DE 2014.","20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140022403,R,2014-12-11,400,400,2014,020,23203,48001,R1500083I,COLEGIO LA SALLE EN SANTIAGO HERMANOS DE LAS ESCUELAS CRISTIANAS DISTRITO DE VALLADOLID,"BOLSAS DE COMEDOR ESCOLAR PARA ALUMNOS/AS DO CPR LA SALLE, MES DE NOVEMBRO DE 2014.","20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140022404,R,2014-12-11,1120,1120,2014,020,23203,48001,R1500046F,COLEGIO N S DE LOS REMEDIOS HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL PROV DE GIJON,"BOLSAS DE COMEDOR ESCOLAR PARA ALUMNOS/AS DO CPR NUESTRA SEÑORA DE LOS REMEDIOS, MES DE NOVEMBRO DE 2014.","20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140022405,R,2014-12-11,106.68,106.68,2014,020,32300,22200,Q6555022J,COLEGIO PUBLICO ARQUITECTO CASAS NOVOA,"FACTURA CONSUMO TELÉFONO Nº ABOADO 981888044 CEIP ARQUITECTO CASAS NOVOA, PERÍODO 01-10-2014/31-10-2014.",22-Educación,03 - Transferencia Bancaria
220140022406,R,2014-12-11,520,520,2014,020,23203,48001,R1500111H,COLEGIO SAN JOSE DE CLUNY COMUNIDAD DE SANTIAGO APOSTOL CONGREGACION DE SAN JOSE DE CLUNY,"BOLSAS DE COMEDOR ESCOLAR PARA ALUMNOS/AS DO CPR SAN JOSÉ DE CLUNY, MES DE NOVEMBRO DE 2014.","20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140022407,R,2014-12-11,232.8,232.8,2014,020,23203,48001,E15755952,COLEXIO SAN JORGE CB,"BOLSAS DE COMEDOR ESCOLAR PARA ALUMNOS/AS DO CPR SAN JORGE, MES DE NOVEMBRO DE 2014.","20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140022408,R,2014-12-11,105.27,105.27,2014,020,32102,22701,B36023737,COMERCIAL EXTINTORES GALICIA SL,MANTEMENTO EXTINTORES (  RECARGA E RETIMBRADO ) NA ESCOLA INFANTIL POLIG. TAMBRE,22-Educación,03 - Transferencia Bancaria
220140022409,R,2014-12-11,39.33,39.33,2014,020,32102,22701,B36023737,COMERCIAL EXTINTORES GALICIA SL,MANTEMENTO EXTINTORES (  REVISIÓN  ) NA ESCOLA INFANTIL TRAS PARLAMENTO,22-Educación,03 - Transferencia Bancaria
220140022410,R,2014-12-11,39.33,39.33,2014,020,32300,22701,B36023737,COMERCIAL EXTINTORES GALICIA SL,MANTEMENTO EXTINTORES (  REVISIÓN  ) NO CENTRO INTERPRETACIÓN DA PORTELA,22-Educación,03 - Transferencia Bancaria
220140022411,R,2014-12-11,217.2,217.2,2014,020,32100,22701,B36023737,COMERCIAL EXTINTORES GALICIA SL,MANTEMENTO EXTINTORES (  REVISIÓN  ) NO C.E.I.P. APÓSTOLO SANTIAGO,22-Educación,03 - Transferencia Bancaria
220140022412,R,2014-12-11,333.96,333.96,2014,020,32100,22701,B36023737,COMERCIAL EXTINTORES GALICIA SL,MANTEMENTO EXTINTORES (  REVISIÓN  ) NO C.E.I.P. ARQUITECTO CASAS NOVOA,22-Educación,03 - Transferencia Bancaria
220140022413,R,2014-12-11,404.75,404.75,2014,020,32100,22701,B36023737,COMERCIAL EXTINTORES GALICIA SL,"MANTEMENTO EXTINTORES (  REVISIÓN, RECARGGA E RETIMBRADO   ) NO C.E.I.P.  CARDEAL QUIROGA PALACIOS",22-Educación,03 - Transferencia Bancaria
220140022414,R,2014-12-11,336.99,336.99,2014,020,32100,22701,B36023737,COMERCIAL EXTINTORES GALICIA SL,"MANTEMENTO EXTINTORES (  REVISIÓN, RECARGA E RETIMBRADO  )    ) NO C.E.I.P. LÓPEZ FERREIRO",22-Educación,03 - Transferencia Bancaria
220140022415,R,2014-12-11,175.45,175.45,2014,020,32100,22701,B36023737,COMERCIAL EXTINTORES GALICIA SL,MANTEMENTO EXTINTORES (  REVISIÓN  )    ) NO C.E.I.P. DE ROXOS,22-Educación,03 - Transferencia Bancaria
220140022416,R,2014-12-11,454.36,454.36,2014,020,32100,22701,B36023737,COMERCIAL EXTINTORES GALICIA SL,"MANTEMENTO EXTINTORES (  REVISIÓN , RECARGA E RETIMBRADO  )    ) NO C.E.I.P. DE LAMAS DE ABADE",22-Educación,03 - Transferencia Bancaria
220140022417,R,2014-12-11,199.05,199.05,2014,020,32100,22701,B36023737,COMERCIAL EXTINTORES GALICIA SL,MANTEMENTO EXTINTORES (  REVISIÓN  )    ) NO C.E.I.P. MESTRE RODRIGUEZ XIXIREI,22-Educación,03 - Transferencia Bancaria
220140022418,R,2014-12-11,214.78,214.78,2014,020,32100,22701,B36023737,COMERCIAL EXTINTORES GALICIA SL,MANTEMENTO EXTINTORES (  REVISIÓN  )    ) NO C.E.I.P. MONTE DOS POSTES,22-Educación,03 - Transferencia Bancaria
220140022419,R,2014-12-11,578.99,578.99,2014,020,32100,22701,B36023737,COMERCIAL EXTINTORES GALICIA SL,MANTEMENTO EXTINTORES (  REVISIÓN  )   NO C.E.I.P. PIO XII,22-Educación,03 - Transferencia Bancaria
220140022420,R,2014-12-11,677,677,2014,020,32100,22701,B36023737,COMERCIAL EXTINTORES GALICIA SL,MANTEMENTO EXTINTORES (  REVISIÓN  )   NO C.E.I.P. RAIÑA FABIOLA,22-Educación,03 - Transferencia Bancaria
220140022421,R,2014-12-11,267.41,267.41,2014,020,32100,22701,B36023737,COMERCIAL EXTINTORES GALICIA SL,MANTEMENTO EXTINTORES (  REVISIÓN  )   NO C.E.I.P. RAMÓN CABANILLAS,22-Educación,03 - Transferencia Bancaria
220140022422,R,2014-12-11,118,118,2014,020,32102,22103,B70328471,COMPOSTELANA DE GAS 2011 SL,INTERV. TÉCNICA PARA POSTA EN SERVICIO CONTROL ESTANQUEIDAD INSTAL. DE GAS NOA ESCOLA INFANTIL POLIG. TAMBRE,22-Educación,03 - Transferencia Bancaria
220140022423,R,2014-12-11,12.36,12.36,2014,050,15200,22699,H70136080,COMUNIDADE DE PROPIETARIOS AMOR RUIBAL 30-32,RECIBO COMUNIDADE DE PROPIETARIOS MES DE SETEMBRO DE 2014 LOCAL PROPIEDADE DO CONCELLO SITO NA RÚA AMOR RUIBAL Nº30-32.,07-Urbanismo,03 - Transferencia Bancaria
220140022424,R,2014-12-11,12.36,12.36,2014,050,15200,22699,H70136080,COMUNIDADE DE PROPIETARIOS AMOR RUIBAL 30-32,RECIBO COMUNIDADE DE PROPIETARIOS MES DE OUTUBRO DE 2014 LOCAL PROPIEDADE DO CONCELLO SITO NA RÚA AMOR RUIBAL Nº30-32.,07-Urbanismo,03 - Transferencia Bancaria
220140022425,R,2014-12-11,12.36,12.36,2014,050,15200,22699,H70136080,COMUNIDADE DE PROPIETARIOS AMOR RUIBAL 30-32,RECIBO COMUNIDADE DE PROPIETARIOS MES DE NOVEMBRO DE 2014 LOCAL PROPIEDADE DO CONCELLO SITO NA RÚA AMOR RUIBAL Nº30-32.,07-Urbanismo,03 - Transferencia Bancaria
220140022426,R,2014-12-11,2940.3,2940.3,2014,051,15500,21000,B15079098,CONSTRUCCIONES OÑIAL SL,REPARACIÓN DE BEIRARRÚA NA AVENIDA DE BARCELONA ( LEVANTADO DA MESMA CON PICADO SOLERA FORMIGÓN ),09-Vías Públicas,03 - Transferencia Bancaria
220140022427,R,2014-12-11,610.3,610.3,2014,020,32101,21200,B74282781,CYS HISPANIA SL,SUMINISTRO E COLOCACIÓN DE TARIMA NO SUELO E BANDEXAS PARA SECADO DE BABEIROS NA GARDERÍA DE FONTIÑAS,22-Educación,03 - Transferencia Bancaria
220140022428,R,2014-12-11,760.71,760.71,2014,020,32102,21200,B74282781,CYS HISPANIA SL,"ARRANXOS :  FILTRACIÓNS DE AUGA, ESTORES, INODORO, LUMINARIAS NA GARDERÍA DO POLIG. TAMBRE",22-Educación,03 - Transferencia Bancaria
220140022429,R,2014-12-11,1142.46,1142.46,2014,080,33403,22699,33286800G,DAN CRUZ ALVAREZ DE RON,CLASES DE XADREZ ( 34 HORAS ),26-Centro Socio Culturais.Asociacións Veciñ,03 - Transferencia Bancaria
220140022430,R,2014-12-11,36.15,36.15,2014,030,93200,22000,B86684396,DELION COMMUNICATIONS SLU,ENSOBRADO RECIBOS  IMPOSTOS   EN SOBRE AMÉRICANO,45-Tesourería,03 - Transferencia Bancaria
220140022431,R,2014-12-11,163.3,163.3,2014,030,93100,22603,P1500000C,DEPUTACION DA CORUÑA,"TAXA PUBLICACIÓN ANUNCIO:2014/11246 BOP:202/22-10-2014 """"APROBACIÓN INICIAL EXP. 2014/01 MODIF.ORDENANZAS E ING.PÚBLICOS""""","01-Debeda Pública, Oficina Orzamentaria",03 - Transferencia Bancaria
220140022432,R,2014-12-11,145.2,145.2,2014,021,23202,22699,33272045S,DEVESA ORO JOSE,"PEGADA DE 200 CARTEIS """" MÚSICA XOVE """"",19-Mocidade,03 - Transferencia Bancaria
220140022433,R,2014-12-11,108.9,108.9,2014,021,33402,22699,33272045S,DEVESA ORO JOSE,"REPARTO CARTEIS EN ENDEREZOS DE SANTIAGO """" CLUB DE DEBATE """"",25-Normalización Lingüística,03 - Transferencia Bancaria
220140022434,R,2014-12-11,909.92,909.92,2014,050,17100,21000,B70268156,DINEGA SL,SUMINISTRO DE  TABLÓNS DE PINO SILVESTRE CEPILLADAS E TRATADAS EN AUTOCLAVE PARA CLASE DE USO IV,13-Parques e xardíns,03 - Transferencia Bancaria
220140022435,R,2014-12-11,2000,2000,2014,080,33403,22699,B32407918,DISIGNA EDENIA SL,"GASTOS DE PUBLICIDADE E DIFUSIÓN """"OUTONO FOTOGRÁFICO 2014 """"",26-Centro Socio Culturais.Asociacións Veciñ,03 - Transferencia Bancaria
220140022436,R,2014-12-11,400,400,2014,021,23202,22699,J70418918,DULCES Y SALADAS SC,DOCENCIA E MATERIAL CURSO PARA 15 ALUMNOS DE 6 HORAS,19-Mocidade,03 - Transferencia Bancaria
220140022437,R,2014-12-11,29.31,29.31,2014,080,33403,22699,A28017895,EL CORTE INGLES SA,PRODUCTOS DE ALIMENTACIÓN PARA CENTROS SOCIOCULTURAIS,26-Centro Socio Culturais.Asociacións Veciñ,03 - Transferencia Bancaria
